[0, 4, 15, 61, 3, 1340, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 1153, 4, 15, 227, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 901, 227, 212, 8, 4, 259, 948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 118, 8, 4, 86, 671, 408, 88, 11, 4, 114, 248, 88, 0, 0, 0, 0, 0, 0]
[0, 12, 13, 88, 179, 38, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 65, 1243, 143, 194, 7, 5, 140, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 38, 6, 17, 7, 12, 13, 408, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 326, 6, 17, 7, 12, 86, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 164, 46, 8, 4, 42, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 3, 593, 181, 7, 4, 42, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 249, 5377, 34, 3, 215, 181, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 42, 648, 3, 593, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 42, 34, 3, 215, 550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 114, 634, 1025, 2, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 66, 21, 7, 27, 2, 445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 149, 6, 8, 94, 445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 149, 6, 8, 3964, 289, 11, 445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 75, 3, 251, 71, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 75, 18, 3, 5377, 71, 8, 12, 90, 3965, 2, 649, 0, 0, 0, 0, 0, 0]
[0, 12, 90, 32, 18, 3, 247, 255, 89, 2, 206, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 32, 18, 3, 254, 51, 107, 1051, 269, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 12, 90, 902, 3, 414, 2, 1644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 8, 5, 10, 3, 141, 328, 922, 921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 10, 23, 141, 328, 922, 28, 921, 3251, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 462, 35, 7, 328, 3, 922, 1244, 3252, 2, 921, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 10, 3, 2497, 144, 921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 16, 23, 141, 328, 922, 144, 921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 283, 8, 2817, 2, 361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 283, 7, 2817, 2, 581, 727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 254, 2, 2254, 518, 7, 5377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2817, 361, 6, 409, 31, 4, 9, 422, 649, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 28, 2, 254, 6, 409, 7, 409, 450, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5377, 2, 2498, 84, 14, 8, 12, 90, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5377, 2, 84, 14, 8, 12, 90, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 12, 13, 3253, 2, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 8, 12, 90, 844, 69, 2, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 844, 2, 165, 14, 8, 12, 90, 2818, 136, 31, 3254, 2, 69, 0, 0, 0, 0]
[0, 5, 81, 7, 1395, 2, 16, 3, 635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 213, 26, 1052, 31, 211, 6, 2, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 20, 7, 40, 44, 2, 16, 147, 35, 7, 5, 47, 0, 0, 0, 0, 0, 0]
[0, 5, 16, 419, 107, 7, 4, 90, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 40, 2255, 206, 46, 5, 981, 81, 261, 2, 26, 3, 635, 0, 0, 0, 0, 0, 0]
[0, 5, 16, 35, 7, 4, 636, 115, 434, 95, 3255, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 95, 5377, 293, 5377, 2, 5377, 146, 4, 72, 636, 115, 0, 0, 0, 0, 0, 0, 0]
[0, 24, 13, 16, 11, 27, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5377, 434, 5377, 281, 5377, 31, 747, 11, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 95, 3255, 3966, 6, 4, 67, 26, 133, 1079, 4, 72, 93, 115, 0, 0, 0, 0, 0]
[0, 818, 2, 76, 14, 8, 395, 11, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 2499, 3967, 2, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 624, 8, 5, 507, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 624, 8, 5, 25, 507, 650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 3256, 2, 624, 8, 5, 248, 1755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 446, 6, 8, 33, 270, 2819, 222, 298, 4, 270, 5377, 0, 0, 0, 0, 0, 0, 0]
[0, 5377, 352, 2, 373, 8, 4, 259, 2820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 700, 8, 27, 123, 128, 3, 316, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 114, 700, 8, 27, 294, 3, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 72, 42, 123, 128, 3, 201, 563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 42, 123, 11, 96, 3, 700, 316, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 3, 1154, 14, 316, 187, 2, 123, 11, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 108, 13, 10, 3, 211, 36, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 108, 13, 10, 3, 211, 57, 157, 455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 108, 13, 16, 3, 76, 241, 463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 108, 67, 26, 23, 157, 2500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 108, 13, 228, 23, 635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 603, 337, 2501, 2, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 374, 337, 688, 2, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 209, 6, 759, 7, 4, 9, 881, 2, 3968, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 8, 4, 114, 5377, 488, 2, 54, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 110, 488, 255, 2, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 26, 1549, 2, 118, 8, 13, 901, 480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 773, 2256, 35, 7, 4, 86, 72, 103, 3, 388, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 67, 555, 3, 784, 564, 2, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 923, 26, 35, 7, 4, 410, 143, 1155, 7, 3257, 11, 1645, 2, 2257, 3, 388, 0]
[0, 5, 16, 133, 35, 5, 72, 480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 40, 2, 104, 71, 5, 16, 11, 5, 32, 23, 1646, 0, 0, 0, 0, 0, 0, 0]
[0, 12, 13, 10, 52, 7, 104, 3, 1646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 615, 447, 1550, 1646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 16, 11, 5, 32, 222, 7, 4, 93, 40, 2, 438, 3, 1646, 0, 0, 0, 0]
[0, 615, 447, 222, 7, 40, 438, 1646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 1396, 6, 2, 5377, 14, 262, 7, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 1396, 6, 107, 7, 1397, 295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 1396, 6, 17, 31, 24, 13, 556, 295, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 2502, 6, 8, 1242, 13, 1341, 2503, 760, 262, 31, 4, 2258, 130, 0, 0, 0, 0]
[0, 1005, 14, 8, 24, 1398, 594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 32, 3, 420, 6, 52, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 81, 19, 168, 2, 32, 3, 52, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 169, 95, 3, 982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 75, 3, 22, 6, 52, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 67, 574, 75, 3, 52, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 77, 14, 8, 3969, 11, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 519, 46, 439, 5377, 11, 5377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 519, 1006, 5377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 481, 85, 2, 1053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 519, 46, 439, 17, 7, 470, 2821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 27, 3970, 11, 470, 3, 519, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 93, 3971, 2, 72, 5377, 3, 679, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 119, 6, 222, 7, 4, 93, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2822, 6, 222, 7, 4, 93, 520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 1080, 36, 396, 7, 27, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 520, 71, 1901, 7, 1902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 42, 117, 882, 3, 427, 6, 309, 3972, 672, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 12, 9, 3973, 3, 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 42, 117, 281, 3, 801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 3973, 3, 5377, 1647, 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 70, 117, 95, 3, 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 9, 25, 39, 83, 3, 1081, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 9, 1399, 2, 39, 83, 3, 5, 207, 138, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 9, 39, 83, 3, 2823, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 207, 14, 83, 7, 4, 9, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 9, 196, 173, 2, 39, 83, 3, 336, 14, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 3, 651, 57, 311, 298, 2, 37, 3974, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 10, 3, 451, 89, 30, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 903, 3, 66, 2, 651, 57, 30, 37, 30, 622, 181, 298, 0, 0, 0, 0, 0]
[0, 4, 67, 75, 3, 30, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 10, 3, 101, 30, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 5, 20, 54, 170, 2, 16, 92, 729, 7, 117, 551, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 42, 10, 3, 2504, 282, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 845, 6, 8, 24, 13, 10, 23, 652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 24, 67, 1007, 26, 3, 30, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 736, 54, 1289, 2, 117, 95, 3, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 8, 24, 15, 65, 2, 78, 3, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 65, 2, 493, 98, 21, 3, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 73, 20, 54, 44, 2, 1648, 3258, 23, 197, 7, 4, 15, 6, 5377, 2, 5377, 0]
[0, 112, 21, 7, 24, 15, 557, 260, 173, 2, 521, 785, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 55, 123, 3, 5377, 14, 49, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 55, 123, 23, 49, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 33, 13, 862, 18, 3, 1342, 2, 2824, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 862, 689, 23, 5377, 565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 33, 13, 862, 92, 3, 5, 1342, 2, 5377, 223, 6, 5377, 0, 0, 0, 0, 0, 0]
[0, 233, 2259, 2, 488, 6, 8, 33, 13, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 33, 67, 862, 3, 5377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 474, 3, 82, 1245, 595, 7, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 9, 196, 3259, 173, 2, 2260, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 9, 196, 173, 2, 39, 83, 3, 786, 6, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 82, 6, 109, 7, 4, 9, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 9, 39, 3, 221, 2, 82, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 263, 7, 343, 2, 288, 8, 5, 19, 2, 63, 11, 207, 0, 0, 0, 0, 0, 0]
[0, 5, 374, 63, 11, 124, 2, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 77, 14, 8, 63, 680, 1475, 11, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 77, 8, 63, 43, 207, 11, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 1246, 138, 8, 63, 11, 124, 701, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 22, 6, 8, 24, 9, 40, 2, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 40, 2, 128, 3, 22, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 108, 9, 40, 2, 265, 18, 3, 22, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 24, 9, 40, 2, 3260, 3, 3, 22, 6, 49, 111, 0, 0, 0, 0, 0, 0, 0]
[0, 362, 14, 8, 33, 9, 2825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 45, 144, 160, 173, 2, 34, 3, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 112, 21, 7, 4, 45, 1649, 2, 3975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 15, 34, 21, 3, 310, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 45, 19, 5377, 787, 34, 21, 3, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 200, 6, 21, 7, 4, 45, 5377, 2, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 45, 25, 34, 3, 296, 6, 353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 9, 34, 21, 3, 34, 296, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 15, 34, 3, 296, 6, 690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 404, 1082, 3, 2068, 2, 949, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 45, 34, 23, 454, 6, 690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 22, 6, 18, 7, 4, 9, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 9, 80, 264, 3, 53, 2, 198, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 100, 80, 18, 3, 22, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 22, 6, 18, 7, 4, 9, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
