[0, 85, 73, 373, 16, 3, 58, 98, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 13, 63, 180, 4, 55, 105, 318, 41, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 63, 34, 4, 241, 237, 199, 55, 105, 3, 318, 41, 6, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 13, 63, 34, 4, 241, 237, 199, 55, 105, 3, 318, 41, 6, 0, 0, 0, 0, 0, 0]
[0, 2, 13, 34, 4, 241, 237, 317, 55, 105, 6, 3, 22, 63, 0, 0, 0, 0, 0, 0, 0]
[0, 764, 4, 241, 237, 199, 55, 105, 6, 3, 22, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 8, 56, 7, 40, 10, 266, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 24, 10, 555, 9, 391, 410, 204, 664, 7, 40, 10, 266, 693, 83, 422, 7, 541, 67, 10, 391]
[0, 1038, 67, 10, 231, 48, 16, 3, 40, 10, 266, 693, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 8, 44, 7, 40, 10, 231, 48, 83, 24, 10, 555, 9, 410, 83, 56, 7, 40, 10]
[0, 40, 10, 3, 231, 48, 257, 266, 120, 15, 24, 10, 3, 555, 9, 391, 410, 0, 0, 0, 0]
[0, 143, 84, 46, 56, 1093, 641, 189, 304, 53, 445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 11, 23, 104, 15, 65, 173, 3, 143, 84, 46, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 117, 43, 46, 16, 11, 109, 9, 15, 61, 379, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 11, 23, 104, 11, 117, 43, 173, 3, 356, 348, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 453, 445, 3, 23, 104, 109, 9, 356, 348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 25, 154, 12, 37, 4, 55, 311, 248, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 69, 642, 363, 441, 12, 37, 4, 55, 311, 248, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 335, 6, 97, 7, 33, 263, 3, 126, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 160, 19, 11, 194, 192, 208, 154, 12, 15, 96, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 865, 335, 3, 2, 144, 102, 622, 8, 486, 3, 126, 96, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 26, 18, 6, 34, 7, 53, 13, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 53, 13, 291, 326, 382, 10, 3, 357, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 26, 18, 6, 11, 53, 13, 291, 326, 382, 10, 3, 133, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 26, 18, 6, 11, 24, 10, 40, 10, 15, 216, 10, 3, 158, 133, 0, 0, 0, 0, 0, 0]
[0, 26, 18, 6, 11, 2, 76, 357, 133, 207, 4, 2, 111, 34, 7, 0, 0, 0, 0, 0, 0]
[0, 2, 25, 236, 12, 4, 102, 614, 3, 21, 6, 35, 90, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 67, 67, 3, 140, 77, 2, 25, 154, 12, 39, 4, 35, 90, 0, 0, 0, 0, 0, 0, 0]
[0, 79, 289, 57, 3, 21, 6, 11, 2, 25, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 67, 140, 77, 3, 79, 191, 16, 2, 25, 236, 12, 90, 123, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 129, 14, 100, 39, 4, 75, 169, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 67, 48, 14, 9, 4, 75, 169, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 14, 8, 4, 75, 169, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 14, 8, 4, 75, 169, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 129, 14, 9, 4, 75, 169, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 41, 9, 16, 11, 47, 5, 275, 185, 27, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 41, 9, 16, 11, 17, 5, 62, 304, 442, 15, 53, 672, 1892, 426, 3, 866, 765, 0, 0, 0]
[0, 53, 185, 27, 134, 15, 53, 672, 33, 10, 3, 866, 765, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 429, 424, 41, 6, 28, 7, 53, 185, 62, 304, 442, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 41, 9, 6, 11, 17, 5, 62, 304, 442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 193, 93, 12, 35, 90, 4, 158, 19, 3, 205, 96, 6, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 193, 4, 158, 46, 118, 21, 35, 90, 3, 93, 12, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 25, 93, 12, 4, 158, 46, 35, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 158, 322, 77, 2, 25, 193, 12, 35, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 58, 58, 3, 193, 12, 181, 27, 11, 2, 268, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 42, 6, 11, 2, 151, 393, 302, 84, 417, 137, 139, 15, 2, 144, 58, 137, 139, 0, 0, 0]
[0, 17, 5, 137, 139, 28, 4, 42, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 72, 10, 42, 337, 6, 27, 136, 28, 7, 2, 5, 65, 127, 137, 139, 0, 0, 0, 0, 0]
[0, 42, 9, 6, 28, 7, 17, 5, 84, 417, 137, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 42, 27, 6, 28, 7, 17, 151, 137, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 140, 102, 57, 11, 2, 76, 32, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 140, 6, 32, 7, 2, 76, 32, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 224, 603, 154, 269, 32, 30, 4, 102, 57, 32, 7, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 76, 623, 610, 30, 4, 140, 6, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 76, 32, 30, 4, 102, 57, 274, 516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 144, 291, 741, 660, 3, 126, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 21, 19, 37, 7, 54, 47, 3, 12, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 126, 96, 6, 11, 165, 47, 12, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 126, 96, 6, 11, 468, 165, 35, 8, 15, 12, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 20, 9, 4, 21, 101, 77, 34, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 20, 9, 34, 4, 37, 12, 101, 77, 11, 17, 147, 462, 380, 3, 342, 185, 0, 0, 0]
[0, 17, 147, 20, 8, 34, 4, 149, 234, 131, 249, 19, 3, 172, 185, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 20, 8, 34, 4, 21, 131, 59, 136, 902, 766, 159, 172, 0, 0, 0, 0, 0, 0]
[0, 17, 147, 411, 20, 4, 12, 34, 3, 141, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 11, 2, 5, 8, 4, 174, 365, 250, 365, 866, 765, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 8, 39, 4, 174, 365, 250, 365, 33, 10, 866, 765, 566, 0, 0, 0, 0, 0, 0]
[0, 11, 8, 70, 7, 365, 250, 4, 365, 91, 41, 16, 3, 866, 765, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 8, 4, 561, 319, 33, 866, 765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 14, 8, 39, 4, 174, 365, 250, 365, 33, 866, 765, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 338, 11, 1650, 3, 101, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 338, 7, 1650, 3, 21, 131, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 21, 131, 3, 131, 146, 186, 146, 7, 1754, 1149, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 1650, 101, 9, 6, 493, 64, 2, 13, 22, 145, 342, 185, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 33, 10, 3, 21, 131, 6, 493, 7, 493, 272, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 742, 665, 3, 1213, 833, 60, 46, 16, 11, 17, 147, 107, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 470, 1651, 291, 1545, 3, 60, 46, 16, 11, 17, 147, 107, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 17, 5, 470, 433, 291, 1545, 3, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 11, 17, 147, 665, 825, 107, 3, 60, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 665, 825, 3, 60, 9, 16, 11, 17, 147, 754, 170, 64, 264, 1255, 3, 107, 0, 0]
[0, 2, 5, 135, 7, 43, 274, 3, 14, 8, 4, 287, 261, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 40, 48, 14, 9, 92, 416, 64, 152, 42, 6, 3, 142, 138, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 44, 7, 40, 10, 48, 68, 3, 14, 8, 43, 16, 70, 7, 2, 5, 41, 9, 0]
[0, 2, 5, 14, 8, 27, 59, 136, 7, 2, 147, 142, 138, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 40, 10, 619, 172, 185, 57, 2, 5, 263, 50, 135, 251, 109, 3, 14, 9, 4, 287, 261, 0]
[0, 2, 5, 14, 8, 70, 7, 2, 661, 169, 187, 499, 119, 85, 130, 1546, 1416, 0, 0, 0, 0]
[0, 119, 85, 130, 1309, 1472, 181, 1892, 641, 3, 1416, 286, 235, 2, 36, 661, 169, 187, 0, 0, 0]
[0, 53, 5, 14, 8, 15, 54, 47, 169, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 1892, 1150, 499, 1892, 1416, 405, 43, 1546, 64, 548, 82, 15, 169, 187, 0, 0, 0, 0, 0, 0]
[0, 119, 85, 130, 1546, 1416, 883, 269, 6, 2, 122, 14, 9, 43, 975, 2, 36, 161, 169, 187, 0]
[0, 304, 285, 3, 121, 60, 16, 11, 309, 115, 15, 215, 115, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 337, 694, 641, 777, 3, 121, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 158, 6, 11, 2, 5, 184, 50, 88, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 158, 6, 11, 2, 5, 22, 184, 50, 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 742, 891, 3, 158, 6, 11, 2, 5, 58, 323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 158, 374, 6, 11, 62, 370, 299, 477, 312, 111, 2, 370, 299, 1417, 0, 0, 0, 0, 0, 0]
[0, 299, 323, 9, 3, 361, 305, 11, 2, 268, 22, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 225, 16, 11, 54, 47, 112, 133, 4, 397, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 144, 225, 16, 11, 54, 47, 85, 73, 4, 16, 27, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 36, 76, 112, 133, 4, 123, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 76, 112, 15, 23, 4, 225, 16, 397, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 22, 834, 16, 397, 65, 3, 112, 15, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 175, 5, 8, 4, 152, 42, 45, 19, 34, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 175, 5, 8, 4, 152, 42, 45, 247, 213, 75, 261, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 175, 5, 14, 8, 4, 121, 60, 287, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 175, 122, 14, 9, 39, 4, 247, 213, 152, 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 175, 5, 14, 100, 39, 4, 287, 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 120, 11, 171, 274, 380, 269, 3, 266, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 11, 7, 171, 274, 342, 620, 3, 266, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 266, 120, 6, 643, 7, 2, 13, 383, 10, 3, 274, 41, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 11, 2, 144, 1892, 11, 363, 171, 3, 67, 10, 266, 120, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 120, 363, 171, 131, 249, 3, 266, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 14, 9, 166, 59, 3, 42, 6, 11, 5, 58, 58, 3, 142, 138, 292, 0, 0, 0, 0, 0]
[0, 2, 5, 57, 283, 36, 1256, 70, 7, 2, 151, 36, 142, 138, 4, 327, 0, 0, 0, 0, 0]
[0, 2, 122, 121, 530, 4, 526, 146, 451, 3, 116, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 24, 8, 14, 9, 70, 7, 2, 509, 6, 27, 954, 7, 339, 765, 295, 15, 93, 456]
[0, 2, 5, 14, 8, 43, 70, 2, 5, 36, 142, 138, 292, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 40, 10, 3, 110, 77, 2, 5, 14, 8, 15, 2, 5, 20, 8, 39, 4, 321, 903, 0, 0]
[0, 17, 5, 8, 56, 7, 110, 4, 321, 903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 212, 14, 20, 312, 110, 321, 903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 14, 8, 15, 2, 5, 20, 8, 312, 7, 2, 161, 40, 10, 3, 290, 110, 4, 321]
[0, 2, 212, 14, 20, 312, 7, 40, 10, 290, 110, 321, 903, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 393, 42, 6, 3, 223, 206, 16, 366, 7, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 393, 42, 6, 136, 7, 223, 223, 3, 82, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 393, 42, 6, 28, 64, 53, 5, 429, 424, 82, 206, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 429, 424, 42, 6, 11, 679, 5, 429, 424, 206, 16, 50, 197, 366, 64, 2, 392, 82]
[0, 36, 198, 16, 11, 53, 1112, 527, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 20, 8, 4, 89, 31, 71, 6, 56, 89, 31, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 135, 24, 10, 196, 9, 3, 20, 8, 4, 56, 89, 31, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 20, 119, 85, 130, 4, 97, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 20, 9, 4, 26, 18, 6, 56, 89, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 122, 24, 48, 20, 9, 4, 56, 89, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 143, 84, 46, 16, 11, 117, 778, 173, 15, 23, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 542, 57, 430, 170, 106, 367, 82, 15, 102, 387, 295, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 542, 82, 673, 162, 955, 102, 387, 295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 124, 170, 116, 73, 3, 767, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 542, 57, 430, 28, 7, 106, 367, 82, 234, 387, 295, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 54, 47, 102, 387, 27, 15, 106, 367, 82, 4, 542, 57, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 161, 67, 72, 10, 3, 36, 110, 228, 4, 80, 18, 16, 0, 0, 0, 0, 0, 0, 0]
[0, 80, 156, 6, 312, 7, 2, 161, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 431, 18, 6, 312, 7, 2, 161, 521, 258, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 510, 258, 110, 45, 19, 232, 7, 54, 47, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 521, 258, 110, 77, 549, 395, 7, 48, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 76, 86, 31, 398, 130, 4, 86, 31, 71, 6, 159, 1360, 1015, 172, 0, 0, 0, 0, 0]
[0, 17, 13, 86, 31, 398, 4, 329, 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 76, 86, 31, 405, 43, 4, 329, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 86, 31, 398, 4, 226, 1892, 1257, 329, 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 125, 86, 31, 119, 85, 130, 4, 159, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 13, 22, 63, 150, 4, 117, 43, 273, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 13, 40, 24, 10, 3, 63, 150, 4, 2, 5, 117, 43, 173, 16, 27, 0, 0, 0, 0]
[0, 2, 13, 63, 150, 4, 117, 336, 273, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 117, 43, 173, 16, 150, 7, 2, 13, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 13, 40, 24, 195, 46, 3, 63, 150, 4, 65, 173, 16, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 4, 36, 79, 45, 349, 111, 3, 29, 51, 22, 9, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 8, 4, 126, 19, 49, 29, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 22, 695, 4, 21, 19, 3, 36, 79, 45, 49, 29, 51, 49, 641, 32, 111, 0, 0]
[0, 2, 122, 20, 9, 4, 49, 29, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 8, 4, 21, 6, 49, 29, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 5, 44, 67, 10, 6, 48, 3, 14, 8, 39, 359, 559, 7, 86, 31, 86, 0, 0, 0]
[0, 2, 76, 8, 4, 56, 706, 31, 239, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 119, 85, 71, 6, 11, 53, 5, 8, 39, 4, 56, 31, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 53, 122, 72, 48, 14, 9, 4, 49, 86, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 166, 7, 67, 10, 398, 68, 3, 86, 31, 119, 85, 130, 4, 56, 86, 31, 0, 0, 0, 0]
[0, 11, 53, 25, 72, 10, 3, 12, 4, 21, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 72, 10, 3, 118, 556, 154, 12, 37, 4, 2, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 129, 44, 67, 10, 48, 68, 3, 917, 30, 530, 1652, 39, 4, 164, 7, 2, 25, 6, 69]
[0, 18, 6, 37, 7, 53, 25, 69, 72, 195, 46, 3, 203, 269, 157, 12, 0, 0, 0, 0, 0]
[0, 2, 50, 112, 4, 116, 956, 16, 75, 306, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 50, 112, 39, 4, 75, 65, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 62, 5, 319, 8, 34, 4, 223, 36, 3, 175, 27, 171, 6, 0, 0, 0, 0, 0, 0, 0]
[0, 319, 8, 316, 39, 4, 171, 6, 319, 384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 62, 5, 319, 8, 39, 4, 2, 5, 223, 36, 3, 171, 302, 217, 220, 73, 6, 384, 976, 0]
[0, 217, 220, 300, 611, 3, 363, 171, 6, 11, 62, 5, 8, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 62, 122, 319, 8, 4, 223, 102, 384, 976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 63, 522, 4, 80, 97, 343, 395, 350, 7, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 13, 40, 24, 216, 195, 46, 3, 63, 892, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 13, 40, 24, 195, 46, 3, 63, 150, 4, 624, 9, 6, 0, 0, 0, 0, 0, 0, 0]
[0, 80, 97, 6, 180, 7, 2, 13, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 13, 63, 4, 264, 10, 3, 80, 97, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 285, 7, 113, 3, 117, 43, 46, 11, 2, 5, 24, 10, 3, 23, 104, 15, 117, 43, 173, 0]
[0, 2, 5, 11, 7, 23, 104, 15, 109, 9, 3, 178, 176, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 143, 84, 46, 16, 11, 23, 104, 117, 336, 173, 178, 401, 15, 109, 9, 0, 0, 0, 0, 0]
[0, 143, 84, 46, 11, 23, 104, 83, 117, 43, 173, 15, 109, 9, 0, 0, 0, 0, 0, 0, 0]
[0, 117, 336, 46, 16, 27, 11, 23, 104, 15, 109, 9, 504, 625, 117, 43, 173, 0, 0, 0, 0]
